ID,Mien,Part of Speech,English,French,Thai,Lao,Vietnamese,Chinese,Mandarin,Cantonese,Note (English),Note (French),Note (Thai),Note (Lao),Note (Vietnamese),Note (Chinese),Example (Mien),Example (English),Example (French),Example (Thai),Example (Lao),Example (Vietnamese),Example (Chinese),Variant,Synonym,Usage,Origin,AudioOriginal,AudioAI,AudioExample
4752,jiez hnyouv,noun,intention,intention,เจตนา,ເຈດຕະນາ,ý định,意图,yìtú,ji3 tou4,,,,,,,,,,,,,,,,,,Original/jiez_hnyouv.mp3,AI/jiez_hnyouv_AI.mp3,
4753,jiez hnyouv,verb,to intend,avoir l'intention,ตั้งใจ,ຕັ້ງໃຈ,dự định,打算,dǎ suàn,daa2 syun3,,,,,,,,,,,,,,,,,,Original/jiez_hnyouv.mp3,AI/jiez_hnyouv_AI.mp3,
4758,jiez inv,adjective,addictive,addictif,เสพติด,ເສບຕິດ,gây nghiện,令人上瘾,lìngrén shàngyǐn,ling6 jan4 soeng6 jan2,,,,,,,,,,,,,,,,,,Original/jiez_inv.mp3,AI/jiez_inv_AI.mp3,
4759,jiez laangc,verb,to form into waves,se former en vagues,เพื่อก่อตัวเป็นคลื่น,ປະກອບເປັນຄື້ນ,thành sóng,形成波浪,xíngchéng bōlàng,jing4 sing4 bo1 long6,,,,,,,,,,,,,,,,,,Original/jiez_laangc.mp3,AI/jiez_laangc_AI.mp3,
4760,jiez sic,verb,to begin ceremony,pour commencer la cérémonie,เพื่อเริ่มพิธี,ເພື່ອເລີ່ມຕົ້ນພິທີ,khai mạc buổi lễ,開始儀式,kāishǐ yíshì,hoi1 ci2 ji4 sik1,,,,,,,,,,,,,,,,,,Original/jiez_sic.mp3,AI/jiez_sic_AI.mp3,
4761,jiez sin,verb,to get up,se lever,ลุกขึ้น,ລຸກຂຶ້ນ,thức dậy,起床,qǐchuáng,hei2 cong4,,,,,,,,,,,,,,,,,,Original/jiez_sin.mp3,AI/jiez_sin_AI.mp3,
4762,jiez sin,verb,to rise,se lever,ขึ้น,ເພີ່ມຂຶ້ນ,mọc/lên,上升/升起,shàng shēng/shēng qǐ,soeng6 sing1/sing1 hei2,,,,,,,,,,,,,,,,,,Original/jiez_sin.mp3,AI/jiez_sin_AI.mp3,
4763,jih jungx,intensifier,chi chung (Mien),chi chung (Mien),ชิ ชุง (เมี่ยน),ຈີ ຈົງ (ມຽນ),jih-jungx (Mien),jih-jungx (Mien),jih-jungx (Mien),jih-jungx (Mienh),Intensifier with certain verbs or adjectives beginning with j-.,Intensificateur avec certains verbes ou adjectifs commençant par j-.,คำเสริมความหมายที่ใช้ร่วมกับคำกริยาหรือคำคุณศัพท์บางคำที่ขึ้นต้นด้วย j-,ຕົວເພີ່ມຄວາມເຂັ້ມທີ່ມີຄຳກິລິຍາ ຫຼື ຄຸນນາມສະເພາະໃດໜຶ່ງທີ່ຂຶ້ນຕົ້ນດ້ວຍ j-.,Từ nhấn mạnh dùng với một số động từ hoặc tính từ bắt đầu bằng j-.,与某些以 j- 开头的动词或形容词连用的加强语气词。,"Jih jungx japc nyei ""moving about hastily and loudly.""",,,,,,,,,,,Original/jih_jungx.mp3,AI/jih_jungx_AI.mp3,
4764,jih jungx jaamx,verb,"to have lot of long things, some on top of others, lying all over","avoir beaucoup de choses longues, certaines sur les autres, éparpillées partout",มีสิ่งของยาวๆ จำนวนมาก วางซ้อนกันอยู่ กระจัดกระจายไปทั่ว,"ມີຫຼາຍສິ່ງຂອງຍາວໆ, ບາງອັນຊ້ອນທັບສິ່ງຂອງອື່ນໆ, ນອນຢູ່ທົ່ວທຸກແຫ່ງ",nằm rải rác khắp nơi thành những mảnh dài chồng chéo,到处散落，长条相互重叠,"dào chù sàn luò, cháng tiáo xiāng hù chóng dié","dou3 cyu3 saan3 lok6, coeng4 tiu4 soeng1 wu6 cung4 dip6",,,,,,,,,,,,,,,,,,Original/jih_jungx_jaamx.mp3,AI/jih_jungx_jaamx_AI.mp3,
4765,jih jungx japc,verb,to clatter very noisily,cliqueter très bruyamment,ส่งเสียงดังมาก,ດັງໆ,kêu lạch cạch,嘩啦作響,huālā zuòxiǎng,waa1 laa1 zok3 hoeng2,,,,,,,,,,,,,,,,,,Original/jih_jungx_japc.mp3,AI/jih_jungx_japc_AI.mp3,
4766,jiou,noun,mushroom,champignon,เห็ด,ເຫັດ,nấm,蘑菇,mógū,mo4 gu1,,,,,,,,,,,,,,,,,,Original/jiou.mp3,AI/jiou_AI.mp3,
4767,jiou-bieh,noun,"type of mushroom with large, broad cap",type de champignon à grand chapeau large,เห็ดชนิดหนึ่งที่มีหมวกขนาดใหญ่และกว้าง,ເຫັດຊະນິດໜຶ່ງ,loại nấm tán rộng,闊褶菌類,kuò zhě jūn lèi,fut3 zip3 kwan1 leoi6,,,,,,,,,,,,,,,,,,Original/jiou_bieh.mp3,AI/jiou_bieh_AI.mp3,
4768,jiou-gong,noun,type of wild mushroom looks similar to death cap,Ce type de champignon sauvage ressemble à l'amanite phalloïde.,เห็ดป่าชนิดหนึ่งที่มีลักษณะคล้ายเห็ดหมวกมรณะ,ເຫັດປ່າຊະນິດໜຶ່ງມີລັກສະນະຄ້າຍຄືກັບເຫັດໝວກຕາຍ,nấm dại giống nấm độc tán trắng,一种像致命鹅膏的野蘑菇,yì zhǒng xiàng zhìmìng égāo de yě mógū,jat1 zung2 zoeng6 zi3 ming6 ngo4 gou1 dik1 je5 mo4 gu1,,,,,,,,,,,,,,,,,,Original/jiou_gong.mp3,AI/jiou_gong_AI.mp3,
4779,jiou-hlapv,noun,split gill mushroom,champignon à lamelles fendues,เห็ดเหงือกแยก,ເຫັດແຕກເຫືອກ,nấm phiến chẻ,裂褶菌,lièzhějūn,lit6 zip3 kwan2,,,,,,,,,,,,,,,,,,Original/jiou_hlapv.mp3,AI/jiou_hlapv_AI.mp3,
4781,jiou-loc,noun,kind of mushroom,sorte de champignon,เห็ดชนิดหนึ่ง,ເຫັດຊະນິດ,loài nấm,一种蘑菇,yī zhǒng mó gu,jat1 zung2 mo4 gu1,,,,,,,,,,,,,,,,,,Original/jiou_loc.mp3,AI/jiou_loc_AI.mp3,
4782,jiou-piornv,noun,wood ear mushroom,champignon oreille de bois,เห็ดหูหนู,ເຫັດຫູໄມ້,mộc nhĩ,木耳,mù ěr,muk6 ji5,,,,,,,,,,,,,,,,,,Original/jiou_piornv.mp3,AI/jiou_piornv_AI.mp3,
4793,jiou-zomz,noun,orange mushroom with thick cap and rather sour taste,Champignon orange à chapeau épais et au goût plutôt acide,เห็ดสีส้มที่มีหมวกหนาและรสชาติค่อนข้างเปรี้ยว,ເຫັດສົ້ມມີໝວກໜາ ແລະ ມີລົດຊາດສົ້ມເລັກນ້ອຍ,nấm cam mũ dày,厚褶橙菇,hòuzhě chénggū,hau5 zip3 caang2 gu1,,,,,,,,,,,,,,,,,,Original/jiou_zomz.mp3,AI/jiou_zomz_AI.mp3,
4769,jiouh,noun,badminton shuttlecock,volant de badminton,ลูกแบดมินตัน,ລູກແບດມິນຕັນ,cầu lông,羽毛球,yǔmáoqiú,jyu5 mou4 kau4,,,,,,,,,,,,,,,,,,Original/jiouh.mp3,AI/jiouh_AI.mp3,
4770,jiouh,noun,bridge,pont,สะพาน,ຂົວ,cầu,桥,qiáo,kiu4,"Pronunciation variation of ""jouh"".",Variante de prononciation de « jouh ».,"รูปแบบการออกเสียงที่แตกต่างกันของคำว่า ""jouh""","ການອອກສຽງທີ່ແຕກຕ່າງກັນຂອງຄຳວ່າ ""jouh"".","Biến thể phát âm của ""jouh"".",“jouh”的发音变体。,,,,,,,,,,,,Original/jiouh.mp3,AI/jiouh_AI.mp3,
4771,Jiouh,noun,Chieo/Chio,Chieo/Chio,ชิโอ/ชิโอ,ຊິວ/ຊິວ,Chiêu/Chiô,齊奧,qiāo/qiō,ciu1/ciu1,The first part of a given name for an adopted child or a child born after the Flower Bridge ritual petitioning for a child.,"La première partie du prénom d'un enfant adopté ou d'un enfant né après le rituel du Pont des Fleurs, qui vise à obtenir un enfant.",ส่วนแรกของชื่อที่ใช้เรียกเด็กที่รับมาเลี้ยง หรือเด็กที่เกิดหลังพิธีกรรมสะพานดอกไม้เพื่อขอมีบุตร,ສ່ວນທຳອິດຂອງຊື່ທີ່ກຳນົດໃຫ້ສຳລັບເດັກທີ່ລ້ຽງເປັນລູກບຸນທຳ ຫຼື ເດັກທີ່ເກີດຫຼັງຈາກພິທີກຳຂົວດອກໄມ້ເພື່ອຮ້ອງຂໍເດັກ.,Phần đầu tiên của tên gọi dành cho con nuôi hoặc con sinh ra sau nghi lễ Cầu Hoa cầu nguyện xin con.,被收养的孩子或在花桥仪式祈求孩子后出生的孩子的名字的第一部分。,,,,,,,,,,,,Original/jiouh.mp3,AI/jiouh_AI.mp3,
4776,jiouh benv,noun,paddle or racket for hitting ball or shuttlecock,raquette ou pagaie pour frapper une balle ou un volant,ไม้พายหรือไม้แร็กเก็ตสำหรับตีลูกบอลหรือลูกแบดมินตัน,ໄມ້ພາຍ ຫຼື ແຣັກເກັດສຳລັບຕີລູກ ຫຼື ລູກໄກ່,vợt,球拍,qiúpāi,kau4 paak3,,,,,,,,,,,,,,,,,,Original/jiouh_benv.mp3,AI/jiouh_benv_AI.mp3,
4777,jiouh cien,verb,to request that arrangements for marriage be discussed,demander que les préparatifs du mariage soient discutés,เพื่อขอให้มีการหารือเกี่ยวกับการเตรียมการสำหรับการแต่งงาน,ເພື່ອຮ້ອງຂໍໃຫ້ມີການສົນທະນາກ່ຽວກັບການຈັດການແຕ່ງງານ,xin bàn chuyện hôn nhân,提亲,tíqīn,tai4 can1,,,,,,,,,,,,,,,,,,Original/jiouh_cien.mp3,AI/jiouh_cien_AI.mp3,
4778,jiouh cim,verb,to ask spirits for guidance with divination sticks,demander conseil aux esprits à l'aide de bâtonnets divinatoires,เพื่อขอคำแนะนำจากสิ่งศักดิ์สิทธิ์โดยใช้ไม้ทำนาย,ຂໍການຊີ້ນຳຈາກວິນຍານດ້ວຍໄມ້ເທົ້າ,xin linh chỉ dẫn,占卜问灵,zhānbǔ wèn líng,zim1 buk1 man6 ling4,,,,,,,,,,,,,,,,,,Original/jiouh_cim.mp3,AI/jiouh_cim_AI.mp3,
4772,jiouh dongh zinh guaax,verb,to do divination by using brass coins,pratiquer la divination à l'aide de pièces de laiton,เพื่อทำนายดวงชะตาโดยใช้เหรียญทองเหลือง,ເຮັດການທຳນາຍໂດຍໃຊ້ຫຼຽນທອງເຫລືອງ,bói tiền xu,用銅錢占卜,yòng tóngqián zhānbǔ,jung6 tung4 cin4 zim1 buk1,,,,,,,,,,,,,,,,,,Original/jiouh_dongh_zinh_guaax.mp3,AI/jiouh_dongh_zinh_guaax_AI.mp3,
4773,jiouh fuqv,verb,to pray for happiness,prier pour le bonheur,เพื่ออธิษฐานขอความสุข,ອະທິຖານເພື່ອຄວາມສຸກ,cầu phúc,祈福,qí fú,kei4 fuk1,,,,,,,,,,,,,,,,,,Original/jiouh_fuqv.mp3,AI/jiouh_fuqv_AI.mp3,
4774,jiouh guaax,verb,to request information from the spirits through divination,demander des informations aux esprits par la divination,เพื่อขอข้อมูลจากวิญญาณผ่านการทำนาย,ເພື່ອຂໍຂໍ້ມູນຈາກວິນຍານໂດຍຜ່ານການທຳນາຍ,xin hỏi thần linh,卜问神灵,bǔwèn shénlíng,buk1 man6 san4 ling4,,,,,,,,,,,,,,,,,,Original/jiouh_guaax.mp3,AI/jiouh_guaax_AI.mp3,
4775,jiouh huon,verb,to propose marriage,demander en mariage,เพื่อขอแต่งงาน,ສະເໜີແຕ່ງງານ,cầu hôn,求婚,qiúhūn,kau4 fan1,,,,,,,,,,,,,,,,,,Original/jiouh_huon.mp3,AI/jiouh_huon_AI.mp3,
4780,jiouh mbiungc,noun,oyster mushroom,pleurotes,เห็ดนางฟ้า,ເຫັດນາງລົມ,nấm bào ngư,平菇,pínggū,ping4 gu1,,,,,,,,,,,,,,,,,,Original/jiouh_mbiungc.mp3,AI/jiouh_mbiungc_AI.mp3,
4783,jiouv,noun,handle,poignée,รับมือ,ດ້າມຈັບ,quai,拉手,lā shǒu,laai1 sau2,,,,,,,,,,,,,,,,,,Original/jiouv.mp3,AI/jiouv_AI.mp3,
4784,Jiouv,noun,Chio/Chieo,Chio/Chieo,ชิโอ/ชิโอโอ,ຊິໂອ/ຊິໂອ,Chiô/Chiêu,齊奧,qiō/qiāo,ciu1/ciu1,The first part of a given name for the ninth son.,La première partie du prénom du neuvième fils.,ส่วนแรกของชื่อที่ใช้เรียกบุตรชายคนที่เก้า,ສ່ວນທຳອິດຂອງຊື່ທີ່ກຳນົດໃຫ້ສຳລັບລູກຊາຍຄົນທີເກົ້າ.,Phần đầu của tên gọi dành cho người con trai thứ chín.,第九个儿子的名字的前半部分。,,,,,,,,,,,Chinese,Original/jiouv.mp3,AI/jiouv_AI.mp3,
4785,jiouv,numeral,nine,neuf,เก้า,ເກົ້າ,chín,九,jiǔ,gau2,"Pronunciation variation of ""jouv"".",Variante de prononciation de «jouv».,"รูปแบบการออกเสียงที่แตกต่างกันของคำว่า ""jouv""","ການອອກສຽງແບບ ""jouv"".","Biến thể phát âm của ""jouv"".",“jouv”的发音变体。,,,,,,,,,,,Chinese,Original/jiouv.mp3,AI/jiouv_AI.mp3,
4786,jiouv-coix,noun,chives,ciboulette,ต้นหอม,ຜັກຊີຝຣັ່ງ,hẹ,韭菜,jiǔcài,gau2 coi3,,,,,,,,,,,,,,,,,,Original/jiouv_coix.mp3,AI/jiouv_coix_AI.mp3,
4787,jioux,classifier,chio (Mien),chio (Mien),คำ,ຄຳ,cụm,段,duàn,dyun6,"Classifier for words, phrases, or segments of discourse.","Classificateur de mots, de phrases ou de segments de discours.",ตัวจำแนกประเภทสำหรับคำ วลี หรือส่วนต่างๆ ของบทสนทนา,"ຕົວຈຳແນກປະເພດຄຳສັບ, ປະໂຫຍກ ຫຼື ສ່ວນຕ່າງໆຂອງການສົນທະນາ.","Bộ phân loại dành cho từ, cụm từ hoặc đoạn văn.",用于对词语、短语或语篇片段进行分类。,,,,,,,,,,,,Original/jioux.mp3,AI/jioux_AI.mp3,
4788,jioux,verb,to bore hole gently with the point of knife,percer délicatement un trou avec la pointe du couteau,เจาะรูเบาๆ ด้วยปลายมีด,ເຈາະຮູຢ່າງຄ່ອຍໆດ້ວຍປາຍມີດ,dùng mũi dao khoan lỗ,用刀尖輕鑽孔,yòng dāojiān qīng zuānkǒng,jung6 dou1 zim1 hing1 zyun1 hung2,,,,,,,,,,,,,,,,,,Original/jioux.mp3,AI/jioux_AI.mp3,
4790,jioux-jioux waac,noun,every word,chaque mot,ทุกคำ,ທຸກໆຄຳເວົ້າ,mỗi từ,每个词,měi gè cí,mui5 go3 ci4,,,,,,,,,,,,,,,,,,Original/jioux_jioux_waac.mp3,AI/jioux_jioux_waac_AI.mp3,
4789,jioux kuotv,verb,to bore hole,forer un trou,เพื่อเจาะรู,ເຈາະຮູ,khoan lỗ,鑽孔,zuānkǒng,zyun1 hung2,,,,,,,,,,,,,,,,,,Original/jioux_kuotv.mp3,AI/jioux_kuotv_AI.mp3,
4791,jiouz,noun,spur,éperon,หนามแหลม,ເດືອຍ,cựa,马刺,mǎcì,maa5 ci3,,,,,,,,,,,,,,,,,,Original/jiouz.mp3,AI/jiouz_AI.mp3,
4792,jiouz,noun,talon,talon,กรงเล็บ,ກົງເລັບ,móng vuốt,爪,zhuǎ,zaau2,,,,,,,,,,,,,,,,,,Original/jiouz.mp3,AI/jiouz_AI.mp3,
4794,jiu,noun,plastic,plastique,พลาสติก,ພາດສະຕິກ,mùa trồng trọt,种植季节,zung2 zik6 zai3 zit3,,,,,,,,,,,,,,,,,,,Original/jiu.mp3,AI/jiu_AI.mp3,
4795,jiu,verb,to hand over,remettre,เพื่อส่งมอบ,ມອບມອບ,bàn giao,交出,jiāochū,gaau1 ceot1,,,,,,,,,,,,,,,,,,Original/jiu.mp3,AI/jiu_AI.mp3,
4796,jiu,verb,to be associate with,être associé à,ที่จะเกี่ยวข้องกับ,ທີ່ຈະພົວພັນກັບ,liên kết với,關聯,guānlián,gwaan1 lyun4,,,,,,,,,,,,,,,,,,Original/jiu.mp3,AI/jiu_AI.mp3,
4797,jiu,verb,to give,donner,เพื่อที่จะให้,ເພື່ອໃຫ້,cho,给,gěi,kap1,,,,,,,,,,,,,,,,,,Original/jiu.mp3,AI/jiu_AI.mp3,
4798,jiu-baang,noun,church congregation,congrégation de l'église,ประชาคมคริสตจักร,ຊຸມຊົນໂບດ,giáo đoàn,会众,huìzhòng,wui6 zung3,,,,,,,,,,,,,,,,,,Original/jiu_baang.mp3,AI/jiu_baang_AI.mp3,
4804,jiu norpc,verb,to delegate to,déléguer à,เพื่อมอบหมายให้,ມອບໝາຍໃຫ້,giao cho,委派给,wěipài gěi,wai2 paai3 kap1,,,,,,,,,,,,,,,,,,Original/jiu_norpc.mp3,AI/jiu_norpc_AI.mp3,
4805,jiu norpc,verb,to entrust,confier,เพื่อมอบหมาย,ມອບໝາຍ,giao phó,委託,wěituō,wai2 tok3,,,,,,,,,,,,,,,,,,Original/jiu_norpc.mp3,AI/jiu_norpc_AI.mp3,
4818,jiu-zuoqc,verb,to know each other well and have close relationship with,se connaître bien et avoir une relation étroite avec,เพื่อให้รู้จักกันดีและมีความสัมพันธ์ใกล้ชิดกัน,ຮູ້ຈັກກັນດີ ແລະ ມີຄວາມສຳພັນທີ່ໃກ້ຊິດກັບກັນ,thân thiết,熟識,shú shí,suk6 sik1,,,,,,,,,,,,,,,,,,Original/jiu_zuoqc.mp3,AI/jiu_zuoqc_AI.mp3,
4799,jiuc,noun,stretcher,tendeur,เปลหาม,ເຄື່ອງຍົກ,cáng,担架,dānjià,daam1 gaa2,,,,,,,,,,,,,,,,,,Original/jiuc.mp3,AI/jiuc_AI.mp3,
4800,jiuc,noun,small woven basket with four short legs,petit panier tressé à quatre pieds courts,ตะกร้าสานขนาดเล็กที่มีขาตั้งสั้นสี่ขา,ກະຕ່ານ້ອຍທີ່ມີຂາສັ້ນສີ່ຂາ,giỏ đan nhỏ,小编织筐,xiǎo biānzhīkuāng,siu2 pin1 zik1 hong1,,,,,,,,,,,,,,,,,,Original/jiuc.mp3,AI/jiuc_AI.mp3,
4801,jiuc,verb,to pry,fouiller,เพื่อสอดส่อง,ງັດ,nạy,撬,qiào,kiu6,,,,,,,,,,,,,,,,Literary,,Original/jiuc.mp3,AI/jiuc_AI.mp3,
4802,jiuh,verb,to petition,pétition,เพื่อยื่นคำร้อง,ເພື່ອຍື່ນຄຳຮ້ອງ,kiến nghị,請願,qǐng yuàn,cing2 jyun6,,,,,,,,,,,,,,,,Literary,,Original/jiuh.mp3,AI/jiuh_AI.mp3,
4803,jiuh,verb,to beseech,supplier,เพื่อวิงวอน,ຂໍຮ້ອງ,van nài,求,qiú,kau4,,,,,,,,,,,,,,,,Literary,,Original/jiuh.mp3,AI/jiuh_AI.mp3,
4806,jiuv,verb,to touch,toucher,สัมผัส,ແຕະຕ້ອງ,chạm,触碰,chùpèng,cuk1 pung3,,,,,,,,,,,,,,,,,,Original/jiuv.mp3,AI/jiuv_AI.mp3,
4807,jiuv,verb,to do,faire,ที่จะทำ,ເຮັດ,làm,幹,gàn,gon3,,,,,,,,,,,,,,,,,,Original/jiuv.mp3,AI/jiuv_AI.mp3,
4808,jiuv a'nziaauc,verb,to play around,jouer,เพื่อการเล่นสนุก,ຫຼິ້ນອ້ອມ,chơi đùa,玩耍,wán shuǎ,waan2 saa2,,,,,,,,,,,,,,,,,,Original/jiuv_a_nziaauc.mp3,AI/jiuv_a_nziaauc_AI.mp3,
4809,jiuv ga'naaiv,verb,to have sex,avoir des relations sexuelles,เพื่อมีเพศสัมพันธ์,ມີເພດສຳພັນ,quan hệ tình dục,做愛,zuò ài,zou6 oi3,,,,,,,,,,,,,,,,Idiom,,Original/jiuv_ga_naaiv.mp3,AI/jiuv_ga_naaiv_AI.mp3,
4810,jiux,verb,to mix in with,à mélanger avec,เพื่อผสมเข้ากับ,ປະສົມກັບ,pha trộn vào,摻入,chān rù,caam1 jap6,,,,,,,,,,,,,,,,,,Original/jiux.mp3,AI/jiux_AI.mp3,
4811,jiux,verb,to mix together,mélanger,เพื่อผสมเข้าด้วยกัน,ປະສົມເຂົ້າກັນ,trộn lẫn,融合,róng hé,jung4 hap6,,,,,,,,,,,,,,,,,,Original/jiux.mp3,AI/jiux_AI.mp3,
4812,jiux lai,verb,to mix vegetables in with meat,mélanger les légumes à la viande,การผสมผักเข้ากับเนื้อสัตว์,ປະສົມຜັກກັບຊີ້ນ,xào rau với thịt,菜肉混和,cài ròu hùn hé,coi3 juk6 wan6 wo4,,,,,,,,,,,,,,,,,,Original/jiux_lai.mp3,AI/jiux_lai_AI.mp3,
4813,jiux orv,verb,to mix meat in with vegetables,mélanger la viande avec les légumes,เพื่อผสมเนื้อสัตว์เข้ากับผัก,ປະສົມຊີ້ນກັບຜັກ,xào thịt với rau,肉菜混和,ròu cài hùn hé,juk6 coi3 wan6 wo4,,,,,,,,,,,,,,,,,,Original/jiux_orv.mp3,AI/jiux_orv_AI.mp3,
